LENDING_BUSINESS_ID,BUSINESS_ID,FIRST_DUEDATE,FIRST_CURE_DATE,SECOND_DUEDATE,SECOND_CURE_DATE,THIRD_DUEDATE,THIRD_CURE_DATE,FOURTH_DUEDATE,FOURTH_CURE_DATE,FIFTH_DUEDATE,FIFTH_CURE_DATE,SIXTH_DUEDATE,SIXTH_CURE_DATE,FPD,SPD,TPD,FRPD,FFPD,SXPD,FIRST_CURE_FLAG,SECOND_CURE_FLAG,THIRD_CURE_FLAG,FOURTH_CURE_FLAG,FIFTH_CURE_FLAG,SIXTH_CURE_FLAG,FIRST_CURE_DAYS,SECOND_CURE_DAYS,THIRD_CURE_DAYS,FOURTH_CURE_DAYS,FIFTH_CURE_DAYS,SIXTH_CURE_DAYS,FIRST_EMI_AMOUNT,FIRST_AMOUNT_CURED,SECOND_EMI_AMOUNT,SECOND_AMT_CURED,THIRD_EMI_AMOUNT,THIRD_AMT_CURED,FOURTH_EMI_AMOUNT,FOURTH_AMT_CURED,FIFTH_AMT_CURED,SIXTH_AMT_CURED
e5cba8ed-c908-4003-b6a2-971d183736e2,39cdb767-80f4-47b3-84fd-29143a5f6297,2023-04-21,2023-04-21,2023-05-21,2023-05-21,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,181.660000,181.66,181.660000,181.66,,,,,,
6a123647-8825-4439-8d66-670b845cee37,962b9063-60a4-4918-b9f1-ab68560b6e00,2023-04-21,2023-04-21,2023-05-21,2023-05-18,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1866.660000,1866.66,1866.660000,8533.34,,,,,,
c5a6e07b-c4cf-46cf-b58d-722423cfce0d,f83ff897-3642-4327-bb7c-9bf74c99245e,2023-04-21,2023-04-21,2023-05-21,2023-05-22,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,1,,,,,1733.330000,1733.33,1733.330000,1733.33,,,,,,
05214961-f105-45ed-97de-723cb6a3d36b,94ff488b-a6f9-492e-8e0c-5dfeed859bac,2023-04-21,2023-05-01,2023-05-21,2023-06-03,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,151.330000,151.33,264.830000,833.5,,,,,,
29f19d14-f26b-4bb9-9921-31c1746c4bd2,c5c4fd32-d58e-41b7-9e38-3b209b3114c6,2023-04-21,2023-04-21,2023-05-21,2023-05-21,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,688.330000,688.33,688.330000,688.33,,,,,,
f0a99b4b-4aa1-47f0-a67a-3d8095fd3c85,caa8146f-d1ce-4969-b01d-05be62c8c2ce,2023-04-21,2023-05-21,2023-05-21,2023-06-21,,,,,,,,,1,0,,,,,1,0,0,0,0,0,30,,,,,,653.330000,1306.6599999999999,956.340000,653.3299999999999,,,,,,
50e2d027-3333-4002-8704-2defbf3535a4,dbf8d5a0-ae76-4d25-b9d4-3f6efeb53614,2023-04-21,2023-05-17,2023-05-21,2023-06-07,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,958.320000,1386.3,1418.300000,2418.3,,,,,,
2b5a94f8-d750-4ad7-a0cb-5ec830068d34,17dbdc24-c4ef-4d89-bb2e-8f7120ce0922,2023-04-21,2023-04-21,2023-05-21,,,,,,,,,,0,1,,,,,0,0,0,0,0,0,,,,,,,383.330000,383.33,383.330000,,,,,,,
dffd5b33-4bb7-48ea-a840-9cb8b588dcf0,4304d64c-1318-44c2-b5b4-541e10c9b565,2023-04-21,2023-05-16,2023-05-21,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,60.490000,350.0,255.980000,0.0,,,,,,
57586ecf-ee91-404c-b562-ca6c0e8b58e8,c0c05166-4c30-4199-8721-354a4935ef84,2023-04-20,2023-05-08,2023-05-20,,,,,,,,,,1,0,,,,,1,0,0,0,0,0,18,,,,,,726.660000,935.3199999999999,1244.660000,,,,,,,
22519f11-362f-45ca-abd7-9bfdb4c24898,2562b387-f78b-4f49-8f80-159b35f8956f,2023-04-20,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,302.500000,302.5,302.500000,302.5,,,,,,
4e530086-c47a-4afd-93be-12af697afd05,a692f041-62c4-4e32-8600-340c0cc66777,2023-04-20,2023-04-20,2023-05-20,2023-05-23,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,161.320000,161.32,161.320000,161.32,,,,,,
676545f9-8e85-4a73-b068-971eef06a5c5,2e6deeac-2f19-488c-9aca-89708e9549cb,2023-04-20,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,95.830000,95.83,210.830000,210.83000000000004,,,,,,
5dd21653-f738-490b-ba0d-793e78e5de58,49b57188-4104-465e-a5e1-e42d5baf66ec,2023-04-20,2023-04-20,2023-05-20,2023-04-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,322.650000,322.65,322.650000,322.65,,,,,,
b06cad3f-72b8-4c13-ba1a-ace3962f922f,5a4fbe86-5086-414a-bcbe-0cf9867a6456,2023-04-20,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1129.330000,1129.33,1129.330000,1129.33,,,,,,
45096b75-97bd-4560-a29f-fa27a263a681,f6746ffa-f0a5-4a3b-91dc-327a1ccec274,2023-04-20,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,145.330000,145.33,145.330000,145.33,,,,,,
de030850-8214-41b8-8086-6f0fae16fd48,fd9a5296-c5a6-4dda-987c-08e7a23053e2,2023-04-20,2023-04-20,2023-05-20,2023-04-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,181.660000,181.66,181.660000,181.66,,,,,,
7c3496ab-47df-4e25-b4de-cdd4779c078c,6f6cc6b7-3985-457e-a084-0172b910215f,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,,0,1,,,,,0,0,0,0,0,0,,,,,,,196.660000,274.48,452.320000,,,,,,,
54e639fc-4e91-408c-8aea-2b9f74ae6e80,b39425f6-7de9-4f3e-8dae-8ca7672ce7ee,2023-04-20,2023-05-22,2023-05-20,2023-06-07,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,18,,,,,1475.000000,2045.33,2045.330000,7703.67,,,,,,
de48be80-a14f-45ec-b8e2-c6472d5ae500,dcb9e26b-020d-4bcf-a6a7-9d759eacbe39,2023-04-20,,2023-05-20,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,191.660000,,166.660000,,,,,,,
b166b779-f97c-4002-ab34-fcced02ab752,9c9ea96d-15fc-4618-8f7b-0d2c2640d4bc,2023-04-20,2023-04-27,2023-05-20,2023-06-14,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,325.830000,344.99,344.990000,421.64,,,,,,
364d09eb-0ccd-4dc1-bc63-c8bf354c15db,637f7c6f-f318-4055-955f-7234a238d1f6,2023-04-20,,2023-05-20,,,,,,,,,,1,1,,,,,0,0,0,0,0,0,,,,,,,881.660000,,1760.490000,,,,,,,
11945804-1de6-4aab-bae1-ef8215544f82,9809002d-913c-46ea-8ce7-0c226ce26f54,2023-04-20,2023-04-20,2023-05-20,2023-04-22,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,-28,,,,,472.000000,472.0,708.000000,944.0,,,,,,
0c9a9fbd-f8a1-4574-9e17-83665685827d,7c3da436-b5ef-45e4-a586-97cba31b555d,2023-04-20,,2023-05-20,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,227.000000,,200.000000,,,,,,,
22f9f1cf-3300-4c69-b5e0-e0124e006e6f,40a75515-3689-440e-8933-74a99e72ece6,2023-04-20,2023-04-20,2023-05-20,2023-06-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,490.500000,490.5,726.660000,1816.6499999999996,,,,,,
9f7c7ac6-f615-478e-874d-f328b9337904,56be1b93-b1b4-4e96-ab1c-fe41612d3db8,2023-04-20,2023-04-20,2023-05-20,2023-05-20,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1533.320000,1533.3200000000002,1533.320000,1533.3200000000002,,,,,,
377901be-0932-4ec0-9355-b87f0fb12e15,a9d07acf-1f3e-45f6-9ce1-3a6b3c615ca0,2023-04-20,2023-05-20,2023-05-20,2023-05-24,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,653.330000,1120.0,1703.330000,5000.0,,,,,,
2df919a8-7c52-408d-aa2c-bf3914eae7fe,d8244046-ced4-4e56-89ce-6d17fe30ab4f,2023-04-19,2023-05-05,2023-05-19,2023-06-14,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,765.320000,1000.0,933.320000,4482.0,,,,,,
3d3326c3-ff67-4e58-8927-0ac46e5345b5,be1ced52-3f93-4b3e-a26a-17a7b62ac4d9,2023-04-19,2023-04-19,2023-05-19,2023-05-19,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,93.330000,93.33,205.330000,205.33000000000004,,,,,,
785f82f1-fd24-4022-baff-5d97446028df,f1a54e53-a377-416c-ab66-fdf5fd61fa78,2023-04-19,2023-05-19,2023-05-19,2023-06-05,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,604.980000,927.65,1427.630000,1472.1399999999999,,,,,,
8f80d349-4946-46ed-9653-bdf045213a56,951ec3ae-84ba-4bb9-b0ca-d6e5cc26233a,2023-04-19,,2023-05-19,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,186.660000,,166.660000,,,,,,,
e1cba2f0-c4ec-4be9-bbef-de413d34b8a5,b8188487-ef69-4910-baf9-d344c4f987e2,2023-04-19,2023-04-19,2023-05-19,2023-05-22,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,354.660000,354.66,895.980000,895.98,,,,,,
142ed5f2-e648-4265-a5a2-74240ca5ef96,2a39510a-9d0f-4fe0-afbd-6045341118f0,2023-04-19,2023-05-19,2023-05-19,,,,,,,,,,1,0,,,,,1,0,0,0,0,0,30,,,,,,378.330000,581.65,553.340000,,,,,,,
048fa799-8c9a-474c-bd08-84c3e7300d42,7c122397-2c16-49a3-8020-90fa54a80435,2023-04-19,2023-05-19,2023-05-19,2023-06-14,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,3883.330000,3883.33,3883.330000,5630.83,,,,,,
b5e9b45a-67ad-402d-b7fc-8fa4d0f61110,3b3718e1-b707-4d46-9859-4a71e128f893,2023-04-19,2023-04-19,2023-05-19,2023-05-19,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,3795.000000,3795.0,3795.000000,3795.0,,,,,,
2fd18f05-2cb7-4098-8cd6-46ac81d87bc0,48eaa331-40e5-4c58-adaa-345d15452747,2023-04-19,,2023-05-19,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,201.660000,,166.660000,,,,,,,
5eb9a81b-caaf-463f-8160-b95681a106e0,3974aacd-1241-4994-946a-696d82116f91,2023-04-19,2023-05-19,2023-05-19,2023-05-19,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,2128.000000,4256.0,2128.000000,0.0,,,,,,
3d377862-d7dc-4a21-9ba9-d0de33d64f8b,cfd16fec-8236-42a6-a38f-ea2a02a98e41,2023-04-18,2023-05-18,2023-05-18,2023-06-18,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1661.330000,1661.33,1661.330000,1661.33,,,,,,
fc290482-f0d1-4635-9d83-4e36e1bcd76f,981fa2d0-3ce6-40e3-801b-31913ab9e9cb,2023-04-18,2023-04-18,2023-05-18,2023-05-18,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,862.500000,862.5,862.500000,862.5,,,,,,
186b544f-fdd3-4746-b134-33419caf65e3,e8c2e538-2809-4bae-ac7b-36f0018f1a4b,2023-04-18,2023-05-18,2023-05-18,,,,,,,,,,1,0,,,,,1,0,0,0,0,0,30,,,,,,907.490000,1203.79,1518.680000,,,,,,,
7f0c415e-5ad7-43e8-a9b1-b27113d7cdff,eba9f0b2-5b5f-498e-9635-36fd57e9fe1a,2023-04-18,2023-06-02,2023-05-18,2023-06-21,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,378.330000,522.5,427.910000,400.0,,,,,,
b177205c-452d-42d9-b5f0-8cbc29644184,02721d8f-dcbc-44f6-baeb-9fc79a093787,2023-04-17,2023-04-17,2023-05-17,2023-04-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1673.830000,1673.8300000000002,1826.980000,6916.67,,,,,,
0811ce72-c8e2-43f4-843d-256abd34cf62,dd160f78-0b79-4f3e-bf0d-a72e18b00e88,2023-04-17,,2023-05-17,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,77.660000,,66.660000,,,,,,,
1ca40cd8-0090-4559-b6d1-48d71381e899,1be74a0a-1fc9-4f0e-ab82-8d09bb6bf4ad,2023-04-17,2023-04-17,2023-05-17,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,9083.330000,9083.33,9083.330000,42416.67,,,,,,
a91e1564-cdd9-446c-9682-4b335a9a0332,0574943b-f112-41d1-8cd8-8976130d7cb5,2023-04-17,2023-05-16,2023-05-17,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,7284.820000,41200.0,7283.320000,0.0,,,,,,
38737236-aad2-404b-bcc4-e4069d46a1aa,8fd2534a-cd9a-470e-9aa9-9bdf8f38117e,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,310.660000,310.66,504.820000,504.82,,,,,,
75c98537-c7ac-4d4a-ad9f-def23ebe9028,5ebf9fc0-4c6d-4b35-a56e-553f3aaa83e4,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,161.330000,161.33,262.160000,262.15999999999997,,,,,,
4bb086a4-35af-4be7-a2b6-b3125daeb3b1,77386cd1-82e6-4f49-8bec-4a6e77b4fc0a,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1126.330000,1126.33,1126.330000,1126.33,,,,,,
f69d0eba-b818-4ebc-b7ae-9cfab8c6db85,53710f1f-dee0-4ff3-8277-0a7f79a16afa,2023-04-17,2023-04-17,2023-05-17,2023-05-23,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,6,,,,,4487.160000,4487.16,4886.820000,4886.82,,,,,,
f18b384d-9157-49ad-93cc-2990b5f8072e,343cad7b-dc5c-44ce-a019-cf30ca013bf5,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,6999.990000,6999.99,6999.990000,6999.99,,,,,,
e002777e-ebb4-4ff2-88ff-e825d4275f6c,110dd86d-bd0e-4f07-8f64-52eb9c02ec15,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,2725.000000,2725.0,5359.160000,5359.16,,,,,,
ba039bf5-d57b-4e33-bf6f-6b47314e721e,8a3ca4cd-323b-4c50-8075-087280c827b4,2023-04-17,2023-04-17,2023-05-17,2023-05-20,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,155.310000,155.31,194.140000,194.14000000000004,,,,,,
34f4214d-5a69-433d-883e-760d86faa5a6,d33bf4a9-7d1f-44a5-8d6b-061ac92e028d,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,726.660000,726.66,726.660000,726.66,,,,,,
b3fbd52b-10cc-4090-baf2-a38acd9109e1,8b4930cd-f329-46e7-bfe8-479f8df306ac,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,221.830000,221.83,221.830000,221.83,,,,,,
3f19a702-a7cb-46c9-a5e0-225a94bea385,fd62f6bf-b426-4706-aa19-9d598491f09e,2023-04-17,,2023-05-17,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,926.490000,,849.990000,,,,,,,
dffbc9b9-a658-462f-864c-ce4cb8e96723,ec87edc1-9ecb-4159-9c12-eb93770e460c,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,6495.990000,6495.99,7559.990000,7559.99,,,,,,
49af2efc-d31a-4597-9f36-24c6e1ec1f7b,b39da082-fa23-4704-af5d-9cc3be7f3953,2023-04-17,2023-05-19,2023-05-17,,,,,,,,,,0,1,,,,,0,0,0,0,0,0,,,,,,,2986.650000,4431.43,4573.310000,,,,,,,
e9a43ba2-6658-40d6-97d8-571594ae5c12,7d7a1664-e4fc-4d79-b41d-553138c21db7,2023-04-17,2023-04-17,2023-05-17,2023-06-17,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,31,,,,,145.330000,145.33,326.990000,508.09000000000003,,,,,,
c4363441-4eb2-417e-a73d-3b3a06742915,447077b4-ed43-47ce-b9cc-de8909d38fbb,2023-04-17,2023-04-21,2023-05-17,2023-06-12,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,708.000000,711.0,1298.000000,2005.0,,,,,,
7df98b6d-924b-47f1-aeed-e53540df136b,77e057bc-32b9-422c-b4eb-181d1cc1a59a,2023-04-17,2023-05-17,2023-05-17,2023-06-10,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,3258.300000,3258.3,3258.300000,3258.3,,,,,,
991b8a4e-5123-4d8b-9d8b-93be1c2a936b,1fc99493-93a2-421a-9646-495b021aa888,2023-04-17,2023-05-16,2023-05-17,2023-06-09,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1549.330000,2986.66,1997.330000,9000.0,,,,,,
addfd926-242e-4f99-a65f-d6cf2e2913a7,5c27c434-6735-4601-88a2-d5964900361b,2023-04-17,2023-04-17,2023-05-17,2023-05-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,3015.660000,3015.66,3015.660000,3015.66,,,,,,
22fd414f-1c54-4614-99e0-328b7941061d,6f2fcf55-d837-47e1-846a-98cf88aaba9b,2023-04-17,2023-04-18,2023-05-17,2023-06-17,,,,,,,,,1,0,,,,,1,0,0,0,0,0,1,,,,,,6358.320000,6358.32,6408.070000,12667.900000000001,,,,,,
f7b79638-cabf-455f-b717-72c2392f8300,30cbab06-f644-41e1-b004-4c27abefeb06,2023-04-17,2023-04-18,2023-05-17,2023-04-20,,,,,,,,,1,0,,,,,1,0,0,0,0,0,1,,,,,,2291.160000,2291.16,2765.840000,3000.0,,,,,,
30765e39-b364-432e-aaf3-9338c5d4452f,d21870d5-f57b-4044-a7ed-47aab0e4a61c,2023-04-17,2023-04-17,2023-05-17,2023-05-11,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1533.910000,1533.91,1728.070000,1728.07,,,,,,
b24bc797-d2ba-4fc4-aae7-dc476ff8e8ff,b03b12af-1be8-4024-8386-72f9cd4f1e16,2023-04-16,,2023-05-16,,,,,,,,,,0,,,,,,0,0,0,0,0,0,,,,,,,2524.160000,,2166.660000,,,,,,,
b77616c0-596a-4c14-9f3d-859e80c146ed,c4537761-8924-4e7e-bea6-66b2c88405d7,2023-04-16,2023-04-16,2023-05-16,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,213.580000,213.58,213.580000,213.58,,,,,,
5a187d39-4585-4c92-8dec-2e6f162275bf,04e66c15-f31d-4a89-bffb-3a5967f32b88,2023-04-16,2023-04-17,2023-05-16,2023-04-17,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,670.830000,3200.0,1215.830000,0.0,,,,,,
dcd5dade-cc62-46f7-adde-50fc0e5f4378,577e2d09-3f8b-4891-aea0-e0ae678bd0bd,2023-04-16,2023-04-16,2023-05-16,2023-05-19,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,3373.310000,3373.31,4389.140000,4389.139999999999,,,,,,
abd1bf2e-970b-443e-a0d3-2d9dbac61a15,cd3cd54a-302a-47f2-8efe-16da0beb6d29,2023-04-16,2023-05-16,2023-05-16,2023-06-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,18.160000,2725.0,2741.660000,5904.16,,,,,,
61aa6e01-97b7-42ba-92c0-938ec5c3db79,10fbc961-8d65-4c46-8a88-66fc899ede9c,2023-04-16,2023-04-18,2023-05-16,2023-06-09,,,,,,,,,1,0,,,,,1,0,0,0,0,0,2,,,,,,1067.910000,1146.71,2089.110000,2542.88,,,,,,
298350b2-bd64-4c0a-84c6-ab3fdb3f6223,5bd52703-ed33-4cc1-a8f4-e1c58939375a,2023-04-16,2023-04-16,2023-05-16,2023-05-19,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,130.660000,130.66,223.990000,223.98999999999998,,,,,,
0e45db7c-3cb3-48f7-b9fe-0e0aab656a7a,eae0589b-74ee-4dfc-9824-01d55fbc0114,2023-04-16,2023-04-16,2023-05-16,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,20.160000,20.16,20.160000,20.16,,,,,,
6333ac47-2ba9-4807-a2de-be9bdd3422b1,a16f9e0d-6078-4603-af22-f47af08853fa,2023-04-16,2023-04-16,2023-05-16,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,19.160000,19.16,19.160000,19.16,,,,,,
f6759501-9d5f-484f-84b6-826dca1267a5,ece8fd3d-14f8-46f2-80e7-5e53873292e2,2023-04-16,2023-04-16,2023-05-16,2023-05-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1816.660000,1816.66,1816.660000,1816.66,,,,,,
031129c8-0b95-4bb5-b503-91b82df715bc,cb47e776-e617-4ca5-adec-426691f46132,2023-04-16,2023-04-21,2023-05-16,2023-05-19,,,,,,,,,0,1,,,,,0,1,0,0,0,0,,3,,,,,900.820000,2647.5,3274.970000,1594.1599999999999,,,,,,
dd8ec384-8cc2-4f71-95e6-79a5bcc252d1,29c3961f-b00e-41ab-96a0-2d1702fe5bb2,2023-04-16,2023-06-16,2023-05-16,2023-06-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,19.160000,76.66,16.660000,0.0,,,,,,
650eb522-63bf-4567-a805-38b77c2f0e13,7eaad44d-39ca-4d49-9522-21f3b82b0883,2023-04-16,2023-05-04,2023-05-16,2023-05-04,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,272.500000,3552.5,885.830000,0.0,,,,,,
048a5faa-a0ae-4aa3-8501-fa4c2712b1b1,45ff9704-4a8e-463e-9778-5cfc3c6d8eec,2023-04-16,2023-04-28,2023-05-16,2023-05-31,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,2426.660000,2426.66,2426.660000,4926.68,,,,,,
384e8ccc-0821-4430-bc71-d9f79b801ceb,84973e60-98c7-44ab-a303-12971edc1c66,2023-04-16,2023-06-16,2023-05-16,2023-06-16,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,161.330000,403.33,133.330000,0.0,,,,,,
35293bb4-53d3-4bbb-8a2e-5b8118165c91,c7069e30-700e-4aed-841a-a1ad72077847,2023-04-16,2023-05-05,2023-05-16,2023-05-05,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,463.830000,2380.5,847.160000,0.0,,,,,,
d93d156f-11d4-48ab-9959-96d85d3d186d,de1c6ffb-3ab8-4583-af94-920505917c2f,2023-04-16,2023-05-03,2023-05-16,,,,,,,,,,1,1,,,,,1,0,0,0,0,0,17,,,,,,4640.540000,5341.219999999999,9256.730000,,,,,,,
a5e6052f-63ba-4efd-80fe-7b657fa84bf2,197c017a-f5d0-4479-91d4-eacc5cded4aa,2023-04-16,2023-05-13,2023-05-16,2023-06-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,605.000000,700.0,605.000000,4080.0,,,,,,
f4a95255-0339-4296-9b60-ced54a91cbf5,e0b805a5-0d03-4771-b7fb-b0d73da9c06b,2023-04-15,2023-05-04,2023-05-15,2023-06-13,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,3733.330000,8000.0,5599.990000,9866.669999999998,,,,,,
86ec735b-ceb6-4c1f-8c9d-bf8006d48987,126e562a-be80-477f-b16b-53f18eeff892,2023-04-15,2023-05-08,2023-05-15,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,403.320000,1411.64,1411.640000,,,,,,,
02c867a3-7d9e-48e8-895d-6b6cf7bd25fa,b2383463-c6b9-4578-9ba7-28e9722a977b,2023-04-15,2023-05-12,2023-05-15,,,,,,,,,,1,0,,,,,1,0,0,0,0,0,27,,,,,,1645.740000,2050.84,2963.090000,,,,,,,
9c938021-9129-4ce4-bae7-3738072501ae,0355f7a9-68b2-4826-ae4e-bafb9a9c5aa7,2023-04-15,2023-05-10,2023-05-15,2023-06-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1165.000000,1165.0,1165.000000,1165.0,,,,,,
7dd851ee-1de3-4253-b868-59e4ff7aacd4,4a75b85c-c473-4f18-9924-c5b0b7bfca80,2023-04-15,2023-05-15,2023-05-15,2023-06-21,,,,,,,,,1,1,,,,,1,1,0,0,0,0,30,37,,,,,2460.320000,3134.72,5069.890000,4868.949999999999,,,,,,
ad8caa0a-8744-4730-98cc-ee7c3faad1f4,777cda23-6200-4ec3-bb17-b4e3b31cccde,2023-04-15,2023-04-15,2023-05-15,2023-05-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,516.660000,516.66,516.660000,516.66,,,,,,
8e7b00bf-bd7e-45db-b630-3034ce3bf47c,b7cb1785-3525-4103-a4cf-695cab445732,2023-04-15,2023-04-15,2023-05-15,2023-05-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,57.500000,57.5,76.660000,76.66,,,,,,
b04f0534-43bd-44d2-8365-8ff8c3b041b6,cab705b0-565f-42b5-9f01-9bd343ab450d,2023-04-15,2023-04-15,2023-05-15,2023-05-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1306.660000,1306.66,1306.660000,1306.66,,,,,,
7f763216-9a4c-4bbb-a816-d9aa84661463,fe2ba7e2-09d4-41bf-9918-ca0b8281af46,2023-04-15,2023-04-15,2023-05-15,2023-05-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,145.330000,145.33,145.330000,145.33,,,,,,
a541855f-9e3e-4285-9603-42dff487bebf,3cd2013a-7e4c-4066-ba1d-f8e58336e94c,2023-04-15,2023-05-15,2023-05-15,2023-06-15,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1035.500000,1035.5,1035.500000,1035.5,,,,,,
eeeb79cf-9d86-4f2c-808a-686a8aa934c0,3362677c-8a2f-4cf9-8521-f6e32d73aefa,2023-04-15,,2023-05-15,,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,635.830000,,583.330000,,,,,,,
623f7e97-df21-40d4-969b-5983c2755489,d37ea8f1-bb21-4827-8cb7-6e6957662b22,2023-04-15,2023-04-15,2023-05-15,2023-04-26,,,,,,,,,0,0,,,,,0,0,0,0,0,0,,,,,,,1269.300000,1269.3,2221.290000,3000.0,,,,,,
